cloud_cover,time,pressure_kpa,Temperature (C),wind_direction_deg,wind_speed_kmh
2,9/1/2018 6:00,1013,8,10,9
1,9/1/2018 7:00,1013,10,8,8
1,9/1/2018 8:00,1013,12,6,7
0,9/1/2018 9:00,1013,14,5,5
0,9/1/2018 10:00,1012,14,103,9
0,9/1/2018 11:00,1011,14,201,13
0,9/1/2018 12:00,1011,16,299,17
0,9/1/2018 13:00,1011,14,308,17
0,9/1/2018 14:00,1011,12,317,18
0,9/1/2018 15:00,1011,10,325,19
0,9/1/2018 16:00,1011,10,328,18
0,9/1/2018 17:00,1012,8,330,18
0,9/1/2018 18:00,1012,8,332,18
0,9/1/2018 19:00,1012,6,335,15
0,9/1/2018 20:00,1012,6,337,12
0,9/1/2018 21:00,1013,6,340,9
0,9/1/2018 22:00,1013,6,227,10
0,9/1/2018 23:00,1012,4,115,10
0,10/1/2018 0:00,1012,4,2,10
0,10/1/2018 1:00,1012,4,10,9
0,10/1/2018 2:00,1012,2,18,8
0,10/1/2018 3:00,1012,2,25,7
0,10/1/2018 4:00,1012,2,31,7
0,10/1/2018 5:00,1013,2,36,7
0,10/1/2018 6:00,1013,2,41,8
0,10/1/2018 7:00,1014,6,32,7
0,10/1/2018 8:00,1014,8,22,7
0,10/1/2018 9:00,1014,12,12,7
0,10/1/2018 10:00,1013,12,114,9
0,10/1/2018 11:00,1012,14,216,10
0,10/1/2018 12:00,1011,16,318,11
0,10/1/2018 13:00,1011,14,318,13
0,10/1/2018 14:00,1011,14,318,15
0,10/1/2018 15:00,1010,12,318,18
0,10/1/2018 16:00,1011,10,324,17
0,10/1/2018 17:00,1012,10,330,17
0,10/1/2018 18:00,1012,8,336,16
0,10/1/2018 19:00,1012,8,225,13
0,10/1/2018 20:00,1012,6,114,10
0,10/1/2018 21:00,1012,6,3,8
0,10/1/2018 22:00,1012,6,7,9
0,10/1/2018 23:00,1012,4,11,9
0,11/1/2018 0:00,1011,4,15,10
0,11/1/2018 1:00,1011,4,14,10
0,11/1/2018 2:00,1011,4,13,9
0,11/1/2018 3:00,1011,2,11,8
0,11/1/2018 4:00,1012,2,17,8
0,11/1/2018 5:00,1012,4,22,9
0,11/1/2018 6:00,1013,4,28,9
0,11/1/2018 7:00,1013,8,31,8
0,11/1/2018 8:00,1013,10,34,7
0,11/1/2018 9:00,1013,14,37,6
0,11/1/2018 10:00,1012,14,133,8
0,11/1/2018 11:00,1011,16,229,10
0,11/1/2018 12:00,1011,16,325,13
0,11/1/2018 13:00,1010,16,328,12
0,11/1/2018 14:00,1010,16,332,12
0,11/1/2018 15:00,1010,16,335,12
0,11/1/2018 16:00,1010,14,337,13
0,11/1/2018 17:00,1011,12,338,14
0,11/1/2018 18:00,1011,12,340,15
0,11/1/2018 19:00,1011,10,346,12
0,11/1/2018 20:00,1011,10,353,10
0,11/1/2018 21:00,1012,8,359,7
0,11/1/2018 22:00,1011,8,248,8
0,11/1/2018 23:00,1011,8,136,10
0,12/1/2018 0:00,1011,6,25,11
0,12/1/2018 1:00,1011,6,26,10
0,12/1/2018 2:00,1011,6,27,9
0,12/1/2018 3:00,1011,6,29,8
0,12/1/2018 4:00,1011,6,32,8
0,12/1/2018 5:00,1012,6,35,8
0,12/1/2018 6:00,1013,6,39,8
0,12/1/2018 7:00,1013,10,35,7
0,12/1/2018 8:00,1013,12,32,6
0,12/1/2018 9:00,1013,16,29,5
0,12/1/2018 10:00,1012,16,123,7
0,12/1/2018 11:00,1012,18,218,8
0,12/1/2018 12:00,1011,18,313,10
0,12/1/2018 13:00,1010,18,313,13
0,12/1/2018 14:00,1010,16,313,15
0,12/1/2018 15:00,1010,14,313,18
0,12/1/2018 16:00,1010,14,320,17
0,12/1/2018 17:00,1011,12,328,15
0,12/1/2018 18:00,1012,10,335,13
0,12/1/2018 19:00,1012,10,232,11
0,12/1/2018 20:00,1012,10,128,10
0,12/1/2018 21:00,1012,8,25,8
0,12/1/2018 22:00,1012,8,31,8
0,12/1/2018 23:00,1012,8,38,7
0,13/1/2018 0:00,1011,8,44,6
0,13/1/2018 1:00,1011,6,37,7
0,13/1/2018 2:00,1011,6,31,7
0,13/1/2018 3:00,1011,6,24,7
0,13/1/2018 4:00,1012,6,25,7
0,13/1/2018 5:00,1012,6,26,8
0,13/1/2018 6:00,1013,6,28,9
0,13/1/2018 7:00,1013,10,130,8
0,13/1/2018 8:00,1013,12,232,7
0,13/1/2018 9:00,1013,16,335,6
0,13/1/2018 10:00,1013,16,321,9
0,13/1/2018 11:00,1012,16,307,11
0,13/1/2018 12:00,1011,16,294,13
0,13/1/2018 13:00,1011,16,300,13
0,13/1/2018 14:00,1010,14,307,14
0,13/1/2018 15:00,1010,14,314,15
0,13/1/2018 16:00,1011,12,319,14
0,13/1/2018 17:00,1011,10,324,12
0,13/1/2018 18:00,1012,10,329,11
0,13/1/2018 19:00,1012,8,220,10
0,13/1/2018 20:00,1012,8,111,9
0,13/1/2018 21:00,1013,8,1,8
1,13/1/2018 22:00,1012,8,10,7
1,13/1/2018 23:00,1012,6,18,6
2,14/1/2018 0:00,1012,6,27,5
2,14/1/2018 1:00,1012,6,24,6
3,14/1/2018 2:00,1012,6,20,6
4,14/1/2018 3:00,1012,6,17,7
4,14/1/2018 4:00,1012,6,17,7
4,14/1/2018 5:00,1013,6,18,7
5,14/1/2018 6:00,1014,6,18,6
4,14/1/2018 7:00,1014,10,128,7
4,14/1/2018 8:00,1014,12,238,7
4,14/1/2018 9:00,1015,14,348,8
3,14/1/2018 10:00,1014,16,334,10
1,14/1/2018 11:00,1013,16,321,12
0,14/1/2018 12:00,1012,16,307,15
0,14/1/2018 13:00,1012,16,310,16
0,14/1/2018 14:00,1012,14,312,16
0,14/1/2018 15:00,1011,12,315,17
0,14/1/2018 16:00,1012,12,319,16
0,14/1/2018 17:00,1013,10,324,14
0,14/1/2018 18:00,1013,10,329,13
0,14/1/2018 19:00,1013,10,336,11
0,14/1/2018 20:00,1014,8,344,10
0,14/1/2018 21:00,1014,8,351,8
0,14/1/2018 22:00,1014,8,236,8
0,14/1/2018 23:00,1014,6,120,8
0,15/1/2018 0:00,1013,6,5,8
0,15/1/2018 1:00,1013,6,6,8
0,15/1/2018 2:00,1013,6,7,7
0,15/1/2018 3:00,1013,4,7,7
0,15/1/2018 4:00,1014,6,12,8
0,15/1/2018 5:00,1014,6,16,9
0,15/1/2018 6:00,1015,6,21,10
0,15/1/2018 7:00,1015,10,20,9
0,15/1/2018 8:00,1016,12,18,9
0,15/1/2018 9:00,1016,16,17,8
0,15/1/2018 10:00,1015,18,120,10
0,15/1/2018 11:00,1014,18,223,11
0,15/1/2018 12:00,1013,20,326,13
0,15/1/2018 13:00,1013,20,324,14
0,15/1/2018 14:00,1013,18,321,15
0,15/1/2018 15:00,1013,18,319,15
0,15/1/2018 16:00,1013,16,326,15
0,15/1/2018 17:00,1014,14,333,15
0,15/1/2018 18:00,1014,12,341,15
0,15/1/2018 19:00,1014,12,236,11
0,15/1/2018 20:00,1015,12,132,7
0,15/1/2018 21:00,1015,10,28,3
0,15/1/2018 22:00,1015,10,28,4
0,15/1/2018 23:00,1014,10,28,5
0,16/1/2018 0:00,1014,10,28,6
0,16/1/2018 1:00,1014,8,34,7
0,16/1/2018 2:00,1014,8,40,7
0,16/1/2018 3:00,1014,8,46,8
0,16/1/2018 4:00,1015,8,50,8
0,16/1/2018 5:00,1015,8,55,9
0,16/1/2018 6:00,1015,10,59,9
0,16/1/2018 7:00,1016,12,65,9
0,16/1/2018 8:00,1016,16,70,10
0,16/1/2018 9:00,1016,18,75,10
0,16/1/2018 10:00,1015,20,166,9
0,16/1/2018 11:00,1014,20,256,9
0,16/1/2018 12:00,1013,22,347,8
0,16/1/2018 13:00,1013,22,341,10
0,16/1/2018 14:00,1012,20,335,11
0,16/1/2018 15:00,1012,20,329,13
0,16/1/2018 16:00,1013,18,333,14
0,16/1/2018 17:00,1013,16,336,15
0,16/1/2018 18:00,1014,14,340,16
0,16/1/2018 19:00,1014,14,239,12
0,16/1/2018 20:00,1015,12,138,8
0,16/1/2018 21:00,1015,12,37,4
0,16/1/2018 22:00,1015,10,50,5
0,16/1/2018 23:00,1014,10,63,5
0,17/1/2018 0:00,1014,10,76,5
0,17/1/2018 1:00,1014,10,76,6
0,17/1/2018 2:00,1014,10,77,8
0,17/1/2018 3:00,1014,8,77,9
0,17/1/2018 4:00,1014,10,80,10
0,17/1/2018 5:00,1015,10,83,10
0,17/1/2018 6:00,1015,10,86,11
0,17/1/2018 7:00,1016,14,95,10
0,17/1/2018 8:00,1016,16,105,9
0,17/1/2018 9:00,1016,20,115,8
0,17/1/2018 10:00,1015,22,167,8
0,17/1/2018 11:00,1015,22,218,8
0,17/1/2018 12:00,1014,24,270,8
0,17/1/2018 13:00,1013,22,276,9
0,17/1/2018 14:00,1013,20,281,10
0,17/1/2018 15:00,1013,20,287,12
0,17/1/2018 16:00,1013,18,297,12
0,17/1/2018 17:00,1014,16,307,12
0,17/1/2018 18:00,1014,14,317,12
0,17/1/2018 19:00,1015,14,329,9
0,17/1/2018 20:00,1015,12,342,6
0,17/1/2018 21:00,1015,12,354,3
0,17/1/2018 22:00,1015,12,248,4
0,17/1/2018 23:00,1015,12,141,5
0,18/1/2018 0:00,1014,10,34,6
0,18/1/2018 1:00,1014,10,25,6
0,18/1/2018 2:00,1014,8,16,7
0,18/1/2018 3:00,1014,8,7,8
0,18/1/2018 4:00,1015,8,14,8
0,18/1/2018 5:00,1015,8,21,9
0,18/1/2018 6:00,1016,10,28,10
0,18/1/2018 7:00,1016,12,28,8
0,18/1/2018 8:00,1016,16,28,7
0,18/1/2018 9:00,1016,18,28,5
0,18/1/2018 10:00,1015,20,121,7
0,18/1/2018 11:00,1014,20,215,9
0,18/1/2018 12:00,1013,22,308,11
0,18/1/2018 13:00,1013,20,306,12
0,18/1/2018 14:00,1013,20,303,12
0,18/1/2018 15:00,1012,18,300,13
0,18/1/2018 16:00,1013,16,304,12
0,18/1/2018 17:00,1013,16,308,12
0,18/1/2018 18:00,1014,14,312,11
0,18/1/2018 19:00,1014,12,212,9
0,18/1/2018 20:00,1014,12,112,7
0,18/1/2018 21:00,1014,12,13,4
0,18/1/2018 22:00,1014,10,12,5
0,18/1/2018 23:00,1013,10,12,6
0,19/1/2018 0:00,1013,10,12,7
0,19/1/2018 1:00,1013,10,15,7
0,19/1/2018 2:00,1012,8,18,7
0,19/1/2018 3:00,1012,8,21,7
0,19/1/2018 4:00,1013,8,26,7
0,19/1/2018 5:00,1013,10,30,7
0,19/1/2018 6:00,1014,10,34,7
0,19/1/2018 7:00,1014,12,143,7
0,19/1/2018 8:00,1014,16,251,7
0,19/1/2018 9:00,1014,18,360,7
0,19/1/2018 10:00,1013,20,345,9
0,19/1/2018 11:00,1012,20,331,11
0,19/1/2018 12:00,1011,22,316,13
0,19/1/2018 13:00,1011,20,318,14
0,19/1/2018 14:00,1011,20,320,15
0,19/1/2018 15:00,1011,18,323,16
0,19/1/2018 16:00,1011,16,325,15
0,19/1/2018 17:00,1012,14,327,14
0,19/1/2018 18:00,1012,14,329,14
0,19/1/2018 19:00,1013,12,221,12
0,19/1/2018 20:00,1013,12,112,10
0,19/1/2018 21:00,1013,12,3,8
0,19/1/2018 22:00,1013,12,120,9
0,19/1/2018 23:00,1013,10,237,10
0,20/1/2018 0:00,1012,10,354,10
0,20/1/2018 1:00,1012,10,237,9
0,20/1/2018 2:00,1012,8,121,9
0,20/1/2018 3:00,1012,8,4,8
0,20/1/2018 4:00,1012,8,11,7
0,20/1/2018 5:00,1013,8,18,7
0,20/1/2018 6:00,1013,10,26,7
0,20/1/2018 7:00,1013,12,135,6
0,20/1/2018 8:00,1014,16,244,6
0,20/1/2018 9:00,1014,18,353,5
0,20/1/2018 10:00,1013,20,339,8
0,20/1/2018 11:00,1012,20,325,11
0,20/1/2018 12:00,1011,22,311,14
0,20/1/2018 13:00,1011,20,315,16
0,20/1/2018 14:00,1011,18,319,17
0,20/1/2018 15:00,1011,18,323,18
0,20/1/2018 16:00,1011,16,330,16
0,20/1/2018 17:00,1012,14,336,14
0,20/1/2018 18:00,1012,14,343,12
0,20/1/2018 19:00,1013,12,232,10
0,20/1/2018 20:00,1013,12,121,8
0,20/1/2018 21:00,1013,12,10,6
0,20/1/2018 22:00,1013,12,7,7
0,20/1/2018 23:00,1013,10,4,8
0,21/1/2018 0:00,1012,10,1,9
0,21/1/2018 1:00,1012,10,4,8
0,21/1/2018 2:00,1012,10,8,8
0,21/1/2018 3:00,1012,8,11,8
1,21/1/2018 4:00,1012,10,17,7
2,21/1/2018 5:00,1013,10,24,7
4,21/1/2018 6:00,1013,10,30,6
6,21/1/2018 7:00,1014,12,117,6
9,21/1/2018 8:00,1014,16,203,5
11,21/1/2018 9:00,1014,18,290,4
12,21/1/2018 10:00,1013,20,289,7
13,21/1/2018 11:00,1013,20,289,10
14,21/1/2018 12:00,1012,20,289,14
14,21/1/2018 13:00,1012,20,300,13
14,21/1/2018 14:00,1011,18,311,13
13,21/1/2018 15:00,1011,18,322,13
19,21/1/2018 16:00,1011,16,328,13
25,21/1/2018 17:00,1012,14,333,12
31,21/1/2018 18:00,1012,14,338,12
34,21/1/2018 19:00,1013,14,341,9
38,21/1/2018 20:00,1013,12,344,6
41,21/1/2018 21:00,1013,12,347,4
31,21/1/2018 22:00,1013,12,235,4
21,21/1/2018 23:00,1013,10,123,4
11,22/1/2018 0:00,1013,10,11,5
8,22/1/2018 1:00,1013,10,8,6
5,22/1/2018 2:00,1013,10,5,7
3,22/1/2018 3:00,1013,10,2,8
3,22/1/2018 4:00,1014,10,15,6
3,22/1/2018 5:00,1014,10,29,5
3,22/1/2018 6:00,1015,10,43,4
3,22/1/2018 7:00,1015,12,107,4
3,22/1/2018 8:00,1015,16,171,3
4,22/1/2018 9:00,1015,18,235,3
3,22/1/2018 10:00,1014,18,248,6
2,22/1/2018 11:00,1014,20,261,10
2,22/1/2018 12:00,1013,20,275,13
2,22/1/2018 13:00,1013,18,282,13
2,22/1/2018 14:00,1012,18,289,13
2,22/1/2018 15:00,1012,16,297,13
2,22/1/2018 16:00,1013,16,305,11
1,22/1/2018 17:00,1013,14,313,9
0,22/1/2018 18:00,1014,12,321,8
2,22/1/2018 19:00,1014,12,226,6
3,22/1/2018 20:00,1015,12,131,5
4,22/1/2018 21:00,1015,12,36,4
4,22/1/2018 22:00,1015,12,28,5
4,22/1/2018 23:00,1015,10,20,5
4,23/1/2018 0:00,1014,10,12,6
4,23/1/2018 1:00,1014,10,14,6
3,23/1/2018 2:00,1014,10,17,7
3,23/1/2018 3:00,1014,10,20,8
3,23/1/2018 4:00,1014,10,31,7
3,23/1/2018 5:00,1015,10,41,7
3,23/1/2018 6:00,1015,10,52,7
5,23/1/2018 7:00,1015,12,77,6
7,23/1/2018 8:00,1015,16,102,4
9,23/1/2018 9:00,1016,18,127,3
13,23/1/2018 10:00,1015,20,178,6
17,23/1/2018 11:00,1014,22,229,9
21,23/1/2018 12:00,1013,22,280,12
30,23/1/2018 13:00,1013,20,293,12
38,23/1/2018 14:00,1013,18,305,13
46,23/1/2018 15:00,1013,16,318,13
49,23/1/2018 16:00,1013,14,327,13
51,23/1/2018 17:00,1014,14,336,13
53,23/1/2018 18:00,1014,14,344,12
54,23/1/2018 19:00,1014,14,255,9
56,23/1/2018 20:00,1014,12,166,7
57,23/1/2018 21:00,1015,12,77,4
43,23/1/2018 22:00,1014,12,163,7
28,23/1/2018 23:00,1014,12,250,10
14,24/1/2018 0:00,1014,12,337,13
18,24/1/2018 1:00,1014,12,231,11
23,24/1/2018 2:00,1013,12,126,9
27,24/1/2018 3:00,1013,10,21,6
21,24/1/2018 4:00,1013,10,42,6
15,24/1/2018 5:00,1014,12,62,6
9,24/1/2018 6:00,1014,12,83,6
8,24/1/2018 7:00,1014,14,93,5
7,24/1/2018 8:00,1014,14,102,4
5,24/1/2018 9:00,1014,16,112,3
4,24/1/2018 10:00,1013,18,148,4
4,24/1/2018 11:00,1013,18,184,6
3,24/1/2018 12:00,1012,20,221,8
3,24/1/2018 13:00,1012,18,234,9
3,24/1/2018 14:00,1012,18,247,10
3,24/1/2018 15:00,1012,16,261,12
4,24/1/2018 16:00,1012,14,261,9
4,24/1/2018 17:00,1013,14,261,7
4,24/1/2018 18:00,1013,12,262,5
4,24/1/2018 19:00,1014,12,227,5
3,24/1/2018 20:00,1014,10,193,4
3,24/1/2018 21:00,1014,10,159,4
2,24/1/2018 22:00,1014,10,156,5
1,24/1/2018 23:00,1013,10,154,6
0,25/1/2018 0:00,1013,8,151,7
0,25/1/2018 1:00,1013,8,122,6
0,25/1/2018 2:00,1013,8,92,5
0,25/1/2018 3:00,1013,8,62,4
0,25/1/2018 4:00,1013,8,76,4
0,25/1/2018 5:00,1014,8,90,5
0,25/1/2018 6:00,1014,8,104,5
0,25/1/2018 7:00,1014,10,139,5
0,25/1/2018 8:00,1014,14,174,4
0,25/1/2018 9:00,1015,16,209,4
0,25/1/2018 10:00,1014,16,231,6
0,25/1/2018 11:00,1013,18,253,9
0,25/1/2018 12:00,1012,18,274,12
0,25/1/2018 13:00,1012,16,276,12
0,25/1/2018 14:00,1011,16,279,12
0,25/1/2018 15:00,1011,16,281,13
0,25/1/2018 16:00,1012,14,281,12
0,25/1/2018 17:00,1012,12,281,11
0,25/1/2018 18:00,1013,12,282,10
0,25/1/2018 19:00,1013,10,273,8
0,25/1/2018 20:00,1013,10,264,6
0,25/1/2018 21:00,1014,10,255,4
0,25/1/2018 22:00,1013,10,271,3
0,25/1/2018 23:00,1013,8,287,2
0,26/1/2018 0:00,1013,8,302,1
0,26/1/2018 1:00,1013,8,211,4
0,26/1/2018 2:00,1012,6,119,6
0,26/1/2018 3:00,1012,6,28,8
0,26/1/2018 4:00,1013,6,34,8
0,26/1/2018 5:00,1013,6,41,8
0,26/1/2018 6:00,1014,6,47,8
0,26/1/2018 7:00,1014,10,44,7
0,26/1/2018 8:00,1014,12,40,6
0,26/1/2018 9:00,1015,16,36,5
0,26/1/2018 10:00,1014,16,125,7
0,26/1/2018 11:00,1013,16,214,9
0,26/1/2018 12:00,1012,18,303,11
0,26/1/2018 13:00,1012,16,306,11
0,26/1/2018 14:00,1012,16,309,11
0,26/1/2018 15:00,1012,14,311,11
0,26/1/2018 16:00,1012,14,308,10
0,26/1/2018 17:00,1013,12,304,8
1,26/1/2018 18:00,1013,10,300,7
3,26/1/2018 19:00,1014,10,293,6
5,26/1/2018 20:00,1014,10,286,4
7,26/1/2018 21:00,1014,10,279,2
7,26/1/2018 22:00,1014,10,288,4
7,26/1/2018 23:00,1014,10,296,6
7,27/1/2018 0:00,1013,8,304,8
8,27/1/2018 1:00,1013,8,203,9
9,27/1/2018 2:00,1013,8,102,10
10,27/1/2018 3:00,1013,8,1,11
11,27/1/2018 4:00,1013,8,3,9
12,27/1/2018 5:00,1014,8,4,8
13,27/1/2018 6:00,1014,8,5,7
11,27/1/2018 7:00,1014,10,111,7
9,27/1/2018 8:00,1015,12,217,6
7,27/1/2018 9:00,1015,14,323,6
11,27/1/2018 10:00,1014,14,317,9
14,27/1/2018 11:00,1013,14,310,11
18,27/1/2018 12:00,1012,16,304,13
26,27/1/2018 13:00,1012,14,312,14
35,27/1/2018 14:00,1012,12,320,14
44,27/1/2018 15:00,1012,12,328,14
34,27/1/2018 16:00,1013,10,329,13
23,27/1/2018 17:00,1013,10,331,12
12,27/1/2018 18:00,1014,10,332,11
10,27/1/2018 19:00,1014,8,334,9
7,27/1/2018 20:00,1014,8,336,7
4,27/1/2018 21:00,1014,8,338,5
4,27/1/2018 22:00,1014,8,341,6
4,27/1/2018 23:00,1014,8,345,8
5,28/1/2018 0:00,1013,6,348,9
9,28/1/2018 1:00,1013,6,234,9
14,28/1/2018 2:00,1013,6,119,10
18,28/1/2018 3:00,1013,6,4,10
20,28/1/2018 4:00,1014,6,5,11
21,28/1/2018 5:00,1014,6,5,12
23,28/1/2018 6:00,1015,6,6,13
17,28/1/2018 7:00,1015,8,110,12
12,28/1/2018 8:00,1015,10,214,11
6,28/1/2018 9:00,1015,14,319,10
15,28/1/2018 10:00,1015,14,314,13
23,28/1/2018 11:00,1014,14,309,16
32,28/1/2018 12:00,1013,14,304,19
23,28/1/2018 13:00,1013,14,305,18
13,28/1/2018 14:00,1012,12,306,16
3,28/1/2018 15:00,1012,12,306,14
3,28/1/2018 16:00,1013,10,310,14
3,28/1/2018 17:00,1013,10,313,14
3,28/1/2018 18:00,1014,8,316,14
2,28/1/2018 19:00,1014,8,317,11
1,28/1/2018 20:00,1015,8,317,8
0,28/1/2018 21:00,1015,8,318,5
1,28/1/2018 22:00,1015,6,324,6
1,28/1/2018 23:00,1015,6,330,6
2,29/1/2018 0:00,1015,6,335,6
1,29/1/2018 1:00,1015,6,344,7
1,29/1/2018 2:00,1015,4,352,8
0,29/1/2018 3:00,1015,4,360,9
0,29/1/2018 4:00,1016,4,248,9
0,29/1/2018 5:00,1016,4,137,9
0,29/1/2018 6:00,1017,6,26,9
0,29/1/2018 7:00,1017,8,20,9
0,29/1/2018 8:00,1017,10,14,8
0,29/1/2018 9:00,1018,12,8,8
0,29/1/2018 10:00,1017,14,107,9
0,29/1/2018 11:00,1016,14,206,11
0,29/1/2018 12:00,1015,16,306,13
0,29/1/2018 13:00,1015,14,308,13
0,29/1/2018 14:00,1015,12,311,14
0,29/1/2018 15:00,1015,12,314,14
0,29/1/2018 16:00,1015,10,317,15
0,29/1/2018 17:00,1016,10,321,15
0,29/1/2018 18:00,1017,8,325,15
0,29/1/2018 19:00,1017,8,328,12
0,29/1/2018 20:00,1017,8,332,10
0,29/1/2018 21:00,1017,8,335,7
0,29/1/2018 22:00,1017,6,224,7
0,29/1/2018 23:00,1017,6,113,8
0,30/1/2018 0:00,1017,6,2,8
0,30/1/2018 1:00,1017,6,1,9
0,30/1/2018 2:00,1018,4,1,11
0,30/1/2018 3:00,1018,4,1,12
0,30/1/2018 4:00,1018,4,5,12
0,30/1/2018 5:00,1019,4,9,13
0,30/1/2018 6:00,1019,6,13,14
0,30/1/2018 7:00,1019,8,10,12
0,30/1/2018 8:00,1020,10,7,10
0,30/1/2018 9:00,1020,14,4,8
0,30/1/2018 10:00,1019,16,111,10
0,30/1/2018 11:00,1018,16,219,12
0,30/1/2018 12:00,1017,18,326,13
0,30/1/2018 13:00,1016,18,322,15
0,30/1/2018 14:00,1016,16,318,17
0,30/1/2018 15:00,1015,16,314,19
0,30/1/2018 16:00,1016,14,322,18
0,30/1/2018 17:00,1016,12,331,17
0,30/1/2018 18:00,1017,10,339,16
0,30/1/2018 19:00,1017,10,240,13
0,30/1/2018 20:00,1018,10,140,9
0,30/1/2018 21:00,1018,8,40,5
0,30/1/2018 22:00,1018,8,36,7
0,30/1/2018 23:00,1017,8,32,8
0,31/1/2018 0:00,1017,8,28,9
0,31/1/2018 1:00,1017,6,34,9
0,31/1/2018 2:00,1017,6,40,9
0,31/1/2018 3:00,1017,6,46,9
2,31/1/2018 4:00,1018,6,45,11
3,31/1/2018 5:00,1018,8,43,12
5,31/1/2018 6:00,1019,8,42,14
5,31/1/2018 7:00,1019,12,46,13
5,31/1/2018 8:00,1019,16,50,12
6,31/1/2018 9:00,1019,18,54,11
6,31/1/2018 10:00,1018,20,40,11
6,31/1/2018 11:00,1017,20,25,10
5,31/1/2018 12:00,1016,22,10,9
6,31/1/2018 13:00,1015,22,120,10
6,31/1/2018 14:00,1015,22,230,11
6,31/1/2018 15:00,1015,20,340,12
6,31/1/2018 16:00,1015,20,343,14
6,31/1/2018 17:00,1016,18,345,16
6,31/1/2018 18:00,1016,16,347,18
7,31/1/2018 19:00,1016,16,243,14
8,31/1/2018 20:00,1017,14,139,10
9,31/1/2018 21:00,1017,14,34,6
9,31/1/2018 22:00,1017,14,47,9
9,31/1/2018 23:00,1017,14,60,11
9,1/2/2018 0:00,1017,14,74,13
10,1/2/2018 1:00,1017,12,68,13
11,1/2/2018 2:00,1017,12,63,13
11,1/2/2018 3:00,1017,12,58,13
12,1/2/2018 4:00,1017,12,62,14
12,1/2/2018 5:00,1018,12,67,15
12,1/2/2018 6:00,1018,12,71,15
12,1/2/2018 7:00,1018,16,78,14
12,1/2/2018 8:00,1019,18,86,13
13,1/2/2018 9:00,1019,20,93,12
11,1/2/2018 10:00,1018,22,169,10
10,1/2/2018 11:00,1017,22,245,9
9,1/2/2018 12:00,1017,22,321,8
9,1/2/2018 13:00,1016,22,321,10
8,1/2/2018 14:00,1016,22,320,13
8,1/2/2018 15:00,1016,20,319,15
7,1/2/2018 16:00,1016,20,325,16
7,1/2/2018 17:00,1017,18,330,16
6,1/2/2018 18:00,1017,16,335,16
7,1/2/2018 19:00,1018,16,224,13
8,1/2/2018 20:00,1018,14,113,10
10,1/2/2018 21:00,1018,14,2,8
10,1/2/2018 22:00,1018,14,2,8
10,1/2/2018 23:00,1017,12,3,8
10,2/2/2018 0:00,1017,12,4,8
9,2/2/2018 1:00,1017,12,15,7
8,2/2/2018 2:00,1017,12,27,6
7,2/2/2018 3:00,1017,12,39,5
6,2/2/2018 4:00,1017,12,41,6
6,2/2/2018 5:00,1018,12,43,6
6,2/2/2018 6:00,1018,12,45,6
5,2/2/2018 7:00,1018,16,37,7
4,2/2/2018 8:00,1019,18,29,7
2,2/2/2018 9:00,1019,20,22,7
2,2/2/2018 10:00,1018,22,118,9
1,2/2/2018 11:00,1016,22,215,11
0,2/2/2018 12:00,1015,22,312,12
1,2/2/2018 13:00,1015,22,313,15
2,2/2/2018 14:00,1015,20,315,18
3,2/2/2018 15:00,1014,20,317,21
3,2/2/2018 16:00,1014,18,325,19
3,2/2/2018 17:00,1015,18,333,18
3,2/2/2018 18:00,1015,16,341,17
3,2/2/2018 19:00,1015,16,234,13
4,2/2/2018 20:00,1015,14,127,8
4,2/2/2018 21:00,1016,14,19,4
4,2/2/2018 22:00,1015,14,126,5
4,2/2/2018 23:00,1015,12,233,7
4,3/2/2018 0:00,1015,12,340,8
4,3/2/2018 1:00,1014,12,345,8
4,3/2/2018 2:00,1014,10,350,8
4,3/2/2018 3:00,1014,10,355,8
4,3/2/2018 4:00,1014,10,247,8
3,3/2/2018 5:00,1015,12,138,8
3,3/2/2018 6:00,1015,12,29,8
3,3/2/2018 7:00,1015,14,138,7
3,3/2/2018 8:00,1015,16,246,7
2,3/2/2018 9:00,1015,20,354,7
2,3/2/2018 10:00,1014,20,341,10
1,3/2/2018 11:00,1013,22,327,12
0,3/2/2018 12:00,1012,22,314,14
0,3/2/2018 13:00,1011,22,317,15
0,3/2/2018 14:00,1011,20,320,16
0,3/2/2018 15:00,1011,18,322,17
0,3/2/2018 16:00,1011,18,328,16
0,3/2/2018 17:00,1011,16,334,15
0,3/2/2018 18:00,1012,14,340,14
0,3/2/2018 19:00,1012,14,344,11
0,3/2/2018 20:00,1012,14,348,8
0,3/2/2018 21:00,1012,12,352,4
0,3/2/2018 22:00,1012,12,235,6
0,3/2/2018 23:00,1012,12,118,8
0,4/2/2018 0:00,1011,12,1,9
0,4/2/2018 1:00,1011,10,7,9
0,4/2/2018 2:00,1011,10,14,8
0,4/2/2018 3:00,1012,10,20,8
0,4/2/2018 4:00,1012,10,29,8
0,4/2/2018 5:00,1012,10,37,7
0,4/2/2018 6:00,1013,10,46,7
0,4/2/2018 7:00,1013,14,149,7
0,4/2/2018 8:00,1013,18,251,6
0,4/2/2018 9:00,1013,20,354,6
0,4/2/2018 10:00,1012,20,340,9
0,4/2/2018 11:00,1011,22,326,12
0,4/2/2018 12:00,1010,22,312,15
0,4/2/2018 13:00,1010,22,315,15
0,4/2/2018 14:00,1010,20,318,15
0,4/2/2018 15:00,1010,20,321,15
